school_id,year,state,district,school_type,location,management,enrollment_boys,enrollment_girls,total_enrollment,num_teachers,pupil_teacher_ratio,num_classrooms,has_electricity,has_drinking_water,has_toilet_boys,has_toilet_girls,has_library,has_computer_lab,has_playground,has_boundary_wall,infrastructure_score,gender_parity_index,dropout_rate_boys,dropout_rate_girls,avg_dropout_rate,dropout_risk
SCH00560,2022,Bihar,Bihar_District_1,Secondary,Rural,Private,374,329,703,21,33.48,17,1,1,1,1,1,0,1,1,0.875,0.88,17.22,12.5,14.86,Medium
SCH00560,2023,Bihar,Bihar_District_1,Secondary,Rural,Private,344,380,724,16,45.25,15,1,1,1,1,0,0,1,1,0.75,1.105,29.68,35.85,32.76,High
SCH00560,2024,Bihar,Bihar_District_1,Secondary,Rural,Private,322,371,693,20,34.65,14,1,1,1,1,1,0,1,0,0.75,1.152,24.5,20.83,22.66,High
SCH00561,2022,Mizoram,Mizoram_District_1,Higher Secondary,Rural,Private,215,275,490,18,27.22,11,1,1,0,1,1,0,1,1,0.75,1.279,11.79,10.89,11.34,Medium
SCH00561,2023,Mizoram,Mizoram_District_1,Higher Secondary,Rural,Private,229,207,436,16,27.25,12,0,1,1,1,0,1,1,1,0.75,0.904,21.86,18.03,19.94,Medium
SCH00561,2024,Mizoram,Mizoram_District_1,Higher Secondary,Rural,Private,214,230,444,14,31.71,9,1,0,1,1,1,0,0,0,0.5,1.075,10.58,7.6,9.09,Low
SCH00562,2022,Tripura,Tripura_District_4,Higher Secondary,Rural,Government,224,250,474,9,52.67,14,0,1,1,1,1,0,1,1,0.75,1.116,19.21,15.15,17.18,Medium
SCH00562,2023,Tripura,Tripura_District_4,Higher Secondary,Rural,Government,205,226,431,10,43.1,13,1,1,1,1,0,0,1,0,0.625,1.102,15.33,12.78,14.06,Medium
SCH00562,2024,Tripura,Tripura_District_4,Higher Secondary,Rural,Government,216,209,425,11,38.64,11,1,1,1,1,0,0,1,1,0.75,0.968,9.56,5.65,7.61,Low
SCH00563,2022,Andhra Pradesh,Andhra Pradesh_District_5,Secondary,Rural,Aided,418,388,806,24,33.58,24,0,1,1,1,1,0,1,1,0.75,0.928,16.98,12.66,14.82,Medium
SCH00563,2023,Andhra Pradesh,Andhra Pradesh_District_5,Secondary,Rural,Aided,399,377,776,31,25.03,20,1,1,1,1,1,0,1,0,0.75,0.945,19.67,20.48,20.07,High
SCH00563,2024,Andhra Pradesh,Andhra Pradesh_District_5,Secondary,Rural,Aided,376,384,760,24,31.67,21,0,1,1,0,1,0,1,0,0.5,1.021,28.52,44.01,36.27,High
SCH00564,2022,Nagaland,Nagaland_District_4,Higher Secondary,Rural,Government,297,303,600,24,25.0,13,0,1,1,1,0,0,1,0,0.5,1.02,25.42,30.36,27.89,High
SCH00564,2023,Nagaland,Nagaland_District_4,Higher Secondary,Rural,Government,329,308,637,21,30.33,18,1,1,1,1,1,0,1,1,0.875,0.936,9.47,4.71,7.09,Low
SCH00564,2024,Nagaland,Nagaland_District_4,Higher Secondary,Rural,Government,316,304,620,23,26.96,15,0,1,1,1,0,1,1,1,0.75,0.962,8.33,6.07,7.2,Low
SCH00565,2022,Uttar Pradesh,Uttar Pradesh_District_4,Primary,Rural,Private,185,195,380,9,42.22,12,1,1,1,1,0,0,1,1,0.75,1.054,23.95,24.88,24.41,High
SCH00565,2023,Uttar Pradesh,Uttar Pradesh_District_4,Primary,Rural,Private,171,199,370,9,41.11,9,1,1,1,1,1,0,1,1,0.875,1.164,24.97,25.08,25.03,High
SCH00565,2024,Uttar Pradesh,Uttar Pradesh_District_4,Primary,Rural,Private,174,199,373,9,41.44,9,0,1,1,1,1,1,1,0,0.75,1.144,16.36,12.69,14.53,Medium
SCH00566,2022,Madhya Pradesh,Madhya Pradesh_District_2,Primary,Rural,Government,298,330,628,16,39.25,16,1,1,1,1,0,1,1,1,0.875,1.107,30.23,30.25,30.24,High
SCH00566,2023,Madhya Pradesh,Madhya Pradesh_District_2,Primary,Rural,Government,308,305,613,19,32.26,16,0,1,1,1,1,0,1,1,0.75,0.99,22.91,26.48,24.7,High
SCH00566,2024,Madhya Pradesh,Madhya Pradesh_District_2,Primary,Rural,Government,317,300,617,15,41.13,12,0,1,1,1,1,1,1,1,0.875,0.946,27.91,24.73,26.32,High
SCH00567,2022,Haryana,Haryana_District_6,Secondary,Rural,Government,370,333,703,25,28.12,14,1,1,1,1,1,0,1,1,0.875,0.9,15.6,15.54,15.57,Medium
SCH00567,2023,Haryana,Haryana_District_6,Secondary,Rural,Government,372,347,719,28,25.68,16,1,1,1,1,0,0,1,1,0.75,0.933,14.22,14.53,14.38,Medium
SCH00567,2024,Haryana,Haryana_District_6,Secondary,Rural,Government,356,384,740,28,26.43,23,1,1,1,1,1,0,0,1,0.75,1.079,2.46,0.0,1.23,Low
SCH00568,2022,Andhra Pradesh,Andhra Pradesh_District_4,Upper Primary,Rural,Private,213,214,427,12,35.58,10,1,1,1,1,0,0,0,1,0.625,1.005,13.98,13.07,13.52,Medium
SCH00568,2023,Andhra Pradesh,Andhra Pradesh_District_4,Upper Primary,Rural,Private,253,228,481,11,43.73,11,0,1,1,1,1,0,0,0,0.5,0.901,14.44,12.7,13.57,Medium
SCH00568,2024,Andhra Pradesh,Andhra Pradesh_District_4,Upper Primary,Rural,Private,241,223,464,11,42.18,10,1,1,0,1,1,0,1,1,0.75,0.925,9.6,7.59,8.59,Low
SCH00569,2022,Madhya Pradesh,Madhya Pradesh_District_5,Upper Primary,Rural,Private,294,287,581,22,26.41,15,1,1,1,1,1,0,1,1,0.875,0.976,21.5,22.69,22.1,High
SCH00569,2023,Madhya Pradesh,Madhya Pradesh_District_5,Upper Primary,Rural,Private,280,333,613,21,29.19,14,1,1,1,1,0,0,0,1,0.625,1.189,0.0,0.0,0.0,Low
SCH00569,2024,Madhya Pradesh,Madhya Pradesh_District_5,Upper Primary,Rural,Private,315,303,618,20,30.9,17,0,0,0,1,0,1,1,1,0.5,0.962,9.15,5.98,7.57,Low
SCH00570,2022,Manipur,Manipur_District_2,Upper Primary,Rural,Government,263,257,520,14,37.14,10,1,1,1,0,0,0,1,0,0.5,0.977,19.97,27.71,23.84,High
SCH00570,2023,Manipur,Manipur_District_2,Upper Primary,Rural,Government,314,297,611,13,47.0,13,1,1,1,1,0,0,1,0,0.625,0.946,22.51,25.76,24.13,High
SCH00570,2024,Manipur,Manipur_District_2,Upper Primary,Rural,Government,333,274,607,17,35.71,13,1,0,1,1,0,0,0,1,0.5,0.823,34.1,38.19,36.15,High
SCH00571,2022,Haryana,Haryana_District_6,Upper Primary,Rural,Government,358,343,701,21,33.38,17,1,1,1,1,0,0,0,1,0.625,0.958,1.46,0.0,0.73,Low
SCH00571,2023,Haryana,Haryana_District_6,Upper Primary,Rural,Government,444,405,849,16,53.06,25,1,1,1,1,1,0,1,1,0.875,0.912,11.55,10.91,11.23,Medium
SCH00571,2024,Haryana,Haryana_District_6,Upper Primary,Rural,Government,361,429,790,16,49.38,22,1,0,1,1,1,0,1,1,0.75,1.188,36.76,32.79,34.77,High
SCH00572,2022,Tamil Nadu,Tamil Nadu_District_2,Secondary,Rural,Aided,127,160,287,9,31.89,6,0,0,1,1,0,0,1,1,0.5,1.26,32.04,39.45,35.75,High
SCH00572,2023,Tamil Nadu,Tamil Nadu_District_2,Secondary,Rural,Aided,151,144,295,7,42.14,8,0,1,1,1,1,1,0,1,0.75,0.954,12.69,9.29,10.99,Medium
SCH00572,2024,Tamil Nadu,Tamil Nadu_District_2,Secondary,Rural,Aided,167,125,292,8,36.5,7,1,1,1,1,1,0,1,1,0.875,0.749,23.26,27.4,25.33,High
SCH00573,2022,Himachal Pradesh,Himachal Pradesh_District_3,Primary,Rural,Private,62,60,122,2,61.0,3,1,1,1,1,1,1,1,0,0.875,0.968,33.6,40.16,36.88,High
SCH00573,2023,Himachal Pradesh,Himachal Pradesh_District_3,Primary,Rural,Private,62,59,121,3,40.33,3,0,1,1,1,0,1,1,1,0.75,0.952,24.37,21.78,23.07,High
SCH00573,2024,Himachal Pradesh,Himachal Pradesh_District_3,Primary,Rural,Private,57,50,107,3,35.67,3,0,1,1,1,1,1,0,0,0.625,0.877,6.14,3.22,4.68,Low
SCH00574,2022,Meghalaya,Meghalaya_District_1,Primary,Rural,Government,235,277,512,14,36.57,16,0,1,1,1,0,0,1,0,0.5,1.179,29.38,27.76,28.57,High
SCH00574,2023,Meghalaya,Meghalaya_District_1,Primary,Rural,Government,229,247,476,16,29.75,15,1,1,1,1,1,0,1,1,0.875,1.079,9.11,5.68,7.39,Low
SCH00574,2024,Meghalaya,Meghalaya_District_1,Primary,Rural,Government,234,274,508,16,31.75,14,1,1,0,1,1,0,1,1,0.75,1.171,11.8,10.15,10.98,Medium
SCH00575,2022,Jharkhand,Jharkhand_District_2,Primary,Urban,Government,116,110,226,7,32.29,5,0,0,1,1,1,1,1,0,0.625,0.948,13.07,9.1,11.09,Medium
SCH00575,2023,Jharkhand,Jharkhand_District_2,Primary,Urban,Government,118,113,231,8,28.88,6,1,1,1,1,1,1,1,1,1.0,0.958,11.24,9.87,10.56,Medium
SCH00575,2024,Jharkhand,Jharkhand_District_2,Primary,Urban,Government,115,128,243,6,40.5,5,0,1,1,1,1,0,1,0,0.625,1.113,28.08,23.99,26.03,High
SCH00576,2022,West Bengal,West Bengal_District_1,Primary,Rural,Government,183,209,392,10,39.2,12,1,1,0,1,1,0,1,1,0.75,1.142,22.32,21.29,21.81,High
SCH00576,2023,West Bengal,West Bengal_District_1,Primary,Rural,Government,233,200,433,12,36.08,11,1,1,1,1,1,0,1,0,0.75,0.858,25.68,21.1,23.39,High
SCH00576,2024,West Bengal,West Bengal_District_1,Primary,Rural,Government,208,177,385,10,38.5,8,1,1,1,1,1,0,1,0,0.75,0.851,17.12,16.93,17.02,Medium
SCH00577,2022,Punjab,Punjab_District_2,Upper Primary,Rural,Government,29,23,52,3,17.33,3,0,1,0,1,1,0,1,1,0.625,0.793,18.81,23.34,21.08,High
SCH00577,2023,Punjab,Punjab_District_2,Upper Primary,Rural,Government,27,22,49,2,24.5,3,1,1,0,1,0,1,1,1,0.75,0.815,5.39,4.54,4.97,Low
SCH00577,2024,Punjab,Punjab_District_2,Upper Primary,Rural,Government,30,28,58,3,19.33,3,1,1,0,1,0,1,1,1,0.75,0.933,0.0,0.0,0.0,Low
SCH00578,2022,Nagaland,Nagaland_District_4,Primary,Rural,Private,116,118,234,6,39.0,5,0,1,1,1,1,1,1,0,0.75,1.017,17.36,17.71,17.53,Medium
SCH00578,2023,Nagaland,Nagaland_District_4,Primary,Rural,Private,99,115,214,5,42.8,5,1,1,0,1,1,1,1,1,0.875,1.162,8.4,4.91,6.66,Low
SCH00578,2024,Nagaland,Nagaland_District_4,Primary,Rural,Private,121,113,234,5,46.8,7,0,1,0,1,0,0,1,1,0.5,0.934,16.06,15.36,15.71,Medium
SCH00579,2022,Meghalaya,Meghalaya_District_2,Primary,Rural,Private,336,348,684,21,32.57,19,0,0,1,1,0,1,1,0,0.5,1.036,20.55,16.74,18.65,Medium
SCH00579,2023,Meghalaya,Meghalaya_District_2,Primary,Rural,Private,311,309,620,24,25.83,15,1,1,1,0,1,0,1,0,0.625,0.994,23.14,32.06,27.6,High
SCH00579,2024,Meghalaya,Meghalaya_District_2,Primary,Rural,Private,346,379,725,23,31.52,15,1,1,0,1,0,1,1,1,0.75,1.095,13.33,11.69,12.51,Medium
SCH00580,2022,Mizoram,Mizoram_District_1,Upper Primary,Rural,Government,288,280,568,18,31.56,13,0,1,1,1,1,0,1,0,0.625,0.972,13.15,11.28,12.21,Medium
SCH00580,2023,Mizoram,Mizoram_District_1,Upper Primary,Rural,Government,281,252,533,14,38.07,12,1,0,1,1,0,0,0,0,0.375,0.897,14.99,15.57,15.28,Medium
SCH00580,2024,Mizoram,Mizoram_District_1,Upper Primary,Rural,Government,283,242,525,18,29.17,13,0,1,1,1,1,1,1,1,0.875,0.855,18.68,16.29,17.49,Medium
SCH00581,2022,Uttarakhand,Uttarakhand_District_2,Upper Primary,Rural,Government,114,122,236,8,29.5,6,1,1,1,1,1,0,1,1,0.875,1.07,12.33,8.86,10.59,Medium
SCH00581,2023,Uttarakhand,Uttarakhand_District_2,Upper Primary,Rural,Government,130,134,264,6,44.0,8,0,1,1,1,0,0,1,1,0.625,1.031,6.26,2.96,4.61,Low
SCH00581,2024,Uttarakhand,Uttarakhand_District_2,Upper Primary,Rural,Government,126,136,262,8,32.75,5,0,1,1,0,1,0,0,1,0.5,1.079,14.04,19.57,16.8,Medium
SCH00582,2022,Himachal Pradesh,Himachal Pradesh_District_5,Higher Secondary,Rural,Government,300,236,536,19,28.21,13,0,1,1,1,0,0,1,0,0.5,0.787,25.07,27.89,26.48,High
SCH00582,2023,Himachal Pradesh,Himachal Pradesh_District_5,Higher Secondary,Rural,Government,277,269,546,18,30.33,16,0,1,0,1,1,0,1,1,0.625,0.971,10.14,6.87,8.51,Low
SCH00582,2024,Himachal Pradesh,Himachal Pradesh_District_5,Higher Secondary,Rural,Government,295,252,547,18,30.39,12,0,1,1,0,0,1,0,0,0.375,0.854,19.99,32.93,26.46,High
SCH00583,2022,Chhattisgarh,Chhattisgarh_District_5,Higher Secondary,Rural,Government,49,48,97,2,48.5,3,0,1,1,1,0,1,0,1,0.625,0.98,22.96,19.33,21.15,High
SCH00583,2023,Chhattisgarh,Chhattisgarh_District_5,Higher Secondary,Rural,Government,48,43,91,3,30.33,3,1,1,1,1,0,0,0,1,0.625,0.896,9.18,5.13,7.16,Low
SCH00583,2024,Chhattisgarh,Chhattisgarh_District_5,Higher Secondary,Rural,Government,44,47,91,3,30.33,3,1,1,1,1,1,0,0,1,0.75,1.068,19.82,15.44,17.63,Medium
SCH00584,2022,Goa,Goa_District_4,Upper Primary,Urban,Aided,212,238,450,14,32.14,11,1,1,1,1,1,0,1,1,0.875,1.123,8.82,4.09,6.46,Low
SCH00584,2023,Goa,Goa_District_4,Upper Primary,Urban,Aided,230,205,435,12,36.25,9,1,1,0,1,0,1,0,1,0.625,0.891,21.55,18.31,19.93,Medium
SCH00584,2024,Goa,Goa_District_4,Upper Primary,Urban,Aided,207,223,430,11,39.09,11,0,1,1,1,1,0,1,0,0.625,1.077,15.33,11.68,13.5,Medium
SCH00585,2022,Meghalaya,Meghalaya_District_1,Upper Primary,Urban,Private,375,338,713,26,27.42,15,1,1,1,0,0,1,1,1,0.75,0.901,7.94,15.36,11.65,Medium
SCH00585,2023,Meghalaya,Meghalaya_District_1,Upper Primary,Urban,Private,349,379,728,24,30.33,23,1,1,1,1,1,0,0,0,0.625,1.086,13.15,12.45,12.8,Medium
SCH00585,2024,Meghalaya,Meghalaya_District_1,Upper Primary,Urban,Private,336,328,664,25,26.56,19,0,1,1,1,1,0,1,1,0.75,0.976,3.75,0.0,1.87,Low
SCH00586,2022,Uttar Pradesh,Uttar Pradesh_District_3,Primary,Rural,Private,217,235,452,16,28.25,10,1,1,1,0,0,0,1,0,0.5,1.083,27.69,33.22,30.46,High
SCH00586,2023,Uttar Pradesh,Uttar Pradesh_District_3,Primary,Rural,Private,212,221,433,13,33.31,11,0,1,1,1,0,0,1,1,0.625,1.042,14.23,13.87,14.05,Medium
SCH00586,2024,Uttar Pradesh,Uttar Pradesh_District_3,Primary,Rural,Private,231,221,452,14,32.29,14,1,1,1,1,0,1,1,1,0.875,0.957,9.6,5.41,7.5,Low
SCH00587,2022,Haryana,Haryana_District_4,Secondary,Rural,Government,159,169,328,8,41.0,8,1,1,0,1,0,0,1,1,0.625,1.063,18.93,17.33,18.13,Medium
SCH00587,2023,Haryana,Haryana_District_4,Secondary,Rural,Government,143,160,303,8,37.88,9,0,1,1,1,0,0,1,0,0.5,1.119,20.9,18.11,19.51,Medium
SCH00587,2024,Haryana,Haryana_District_4,Secondary,Rural,Government,162,184,346,7,49.43,8,0,1,1,1,0,1,1,0,0.625,1.136,18.48,16.83,17.65,Medium
SCH00588,2022,Assam,Assam_District_4,Higher Secondary,Rural,Private,152,177,329,10,32.9,7,0,1,0,1,1,0,0,0,0.375,1.164,36.63,35.66,36.15,High
SCH00588,2023,Assam,Assam_District_4,Higher Secondary,Rural,Private,165,177,342,10,34.2,9,1,1,1,1,1,1,0,1,0.875,1.073,6.17,1.41,3.79,Low
SCH00588,2024,Assam,Assam_District_4,Higher Secondary,Rural,Private,166,174,340,8,42.5,8,1,1,0,0,0,1,0,1,0.5,1.048,16.44,23.42,19.93,Medium
SCH00589,2022,Telangana,Telangana_District_1,Upper Primary,Rural,Private,80,78,158,4,39.5,5,0,1,1,1,1,0,0,0,0.5,0.975,27.45,33.38,30.42,High
SCH00589,2023,Telangana,Telangana_District_1,Upper Primary,Rural,Private,79,87,166,3,55.33,4,1,1,1,0,0,1,1,1,0.75,1.101,25.27,31.48,28.37,High
SCH00589,2024,Telangana,Telangana_District_1,Upper Primary,Rural,Private,73,80,153,4,38.25,3,1,0,0,1,1,1,0,1,0.625,1.096,25.25,24.24,24.74,High
SCH00590,2022,Gujarat,Gujarat_District_4,Secondary,Rural,Private,389,334,723,28,25.82,19,0,0,0,0,1,0,1,0,0.25,0.859,30.6,43.08,36.84,High
SCH00590,2023,Gujarat,Gujarat_District_4,Secondary,Rural,Private,324,331,655,23,28.48,13,0,1,0,1,0,0,1,0,0.375,1.022,14.64,14.9,14.77,Medium
SCH00590,2024,Gujarat,Gujarat_District_4,Secondary,Rural,Private,363,345,708,27,26.22,15,1,1,1,1,1,0,0,0,0.625,0.95,8.05,4.03,6.04,Low
SCH00591,2022,Maharashtra,Maharashtra_District_2,Upper Primary,Urban,Private,331,313,644,22,29.27,16,0,0,1,1,1,1,1,0,0.625,0.946,6.66,3.25,4.96,Low
SCH00591,2023,Maharashtra,Maharashtra_District_2,Upper Primary,Urban,Private,371,382,753,25,30.12,16,1,1,1,1,0,1,1,1,0.875,1.03,0.9,0.0,0.45,Low
SCH00591,2024,Maharashtra,Maharashtra_District_2,Upper Primary,Urban,Private,326,334,660,24,27.5,17,1,1,1,1,0,0,1,0,0.625,1.025,9.35,4.7,7.02,Low
SCH00592,2022,Jammu and Kashmir,Jammu and Kashmir_District_4,Primary,Urban,Private,415,359,774,25,30.96,17,1,0,0,0,1,1,1,0,0.5,0.865,9.6,15.16,12.38,Medium
SCH00592,2023,Jammu and Kashmir,Jammu and Kashmir_District_4,Primary,Urban,Private,364,436,800,23,34.78,18,1,1,1,1,0,1,1,1,0.875,1.198,13.54,11.96,12.75,Medium
SCH00592,2024,Jammu and Kashmir,Jammu and Kashmir_District_4,Primary,Urban,Private,428,346,774,22,35.18,16,0,1,1,0,0,0,0,0,0.25,0.808,22.95,32.77,27.86,High
SCH00593,2022,Andhra Pradesh,Andhra Pradesh_District_4,Secondary,Rural,Private,254,235,489,16,30.56,10,1,1,1,1,0,1,0,1,0.75,0.925,6.35,2.23,4.29,Low
SCH00593,2023,Andhra Pradesh,Andhra Pradesh_District_4,Secondary,Rural,Private,226,273,499,19,26.26,13,1,1,1,0,1,0,1,1,0.75,1.208,31.11,36.41,33.76,High
SCH00593,2024,Andhra Pradesh,Andhra Pradesh_District_4,Secondary,Rural,Private,220,247,467,19,24.58,9,1,0,0,1,1,0,0,1,0.5,1.123,31.97,30.71,31.34,High
SCH00594,2022,Karnataka,Karnataka_District_3,Secondary,Rural,Government,354,375,729,18,40.5,23,0,1,0,1,0,0,1,1,0.5,1.059,41.58,45.47,43.52,High
SCH00594,2023,Karnataka,Karnataka_District_3,Secondary,Rural,Government,331,347,678,17,39.88,18,1,0,0,1,0,0,0,0,0.25,1.048,19.49,20.73,20.11,High
SCH00594,2024,Karnataka,Karnataka_District_3,Secondary,Rural,Government,349,330,679,19,35.74,13,0,1,1,1,0,0,0,0,0.375,0.946,15.16,14.63,14.89,Medium
SCH00595,2022,West Bengal,West Bengal_District_4,Secondary,Rural,Government,251,286,537,16,33.56,16,0,1,1,1,1,0,1,0,0.625,1.139,6.45,3.85,5.15,Low
SCH00595,2023,West Bengal,West Bengal_District_4,Secondary,Rural,Government,291,294,585,14,41.79,13,1,1,1,0,1,0,1,0,0.625,1.01,28.84,36.41,32.62,High
SCH00595,2024,West Bengal,West Bengal_District_4,Secondary,Rural,Government,257,266,523,13,40.23,11,1,1,1,1,1,0,1,1,0.875,1.035,12.84,9.07,10.96,Medium
SCH00596,2022,Tripura,Tripura_District_4,Secondary,Urban,Government,209,180,389,12,32.42,12,0,1,0,1,1,1,0,1,0.625,0.861,18.41,13.43,15.92,Medium
SCH00596,2023,Tripura,Tripura_District_4,Secondary,Urban,Government,190,200,390,10,39.0,8,1,1,1,1,0,1,1,0,0.75,1.053,0.0,0.0,0.0,Low
SCH00596,2024,Tripura,Tripura_District_4,Secondary,Urban,Government,230,208,438,11,39.82,9,1,1,1,1,0,0,1,1,0.75,0.904,8.29,5.39,6.84,Low
SCH00597,2022,Telangana,Telangana_District_2,Primary,Rural,Private,205,211,416,12,34.67,9,1,1,1,1,0,0,1,1,0.75,1.029,7.85,4.56,6.2,Low
SCH00597,2023,Telangana,Telangana_District_2,Primary,Rural,Private,219,197,416,11,37.82,10,1,1,1,1,0,0,1,0,0.625,0.9,24.16,21.32,22.74,High
SCH00597,2024,Telangana,Telangana_District_2,Primary,Rural,Private,220,220,440,12,36.67,9,1,0,0,1,0,1,1,1,0.625,1.0,15.2,11.19,13.2,Medium
SCH00598,2022,Madhya Pradesh,Madhya Pradesh_District_4,Secondary,Urban,Private,127,144,271,7,38.71,5,1,1,1,1,0,1,0,1,0.75,1.134,17.58,13.29,15.43,Medium
SCH00598,2023,Madhya Pradesh,Madhya Pradesh_District_4,Secondary,Urban,Private,143,149,292,8,36.5,8,1,1,1,1,0,1,1,0,0.75,1.042,24.12,21.4,22.76,High
SCH00598,2024,Madhya Pradesh,Madhya Pradesh_District_4,Secondary,Urban,Private,144,152,296,8,37.0,7,1,1,1,1,1,0,1,1,0.875,1.056,10.6,7.42,9.01,Low
SCH00599,2022,West Bengal,West Bengal_District_4,Higher Secondary,Rural,Government,201,183,384,11,34.91,9,1,1,1,0,0,0,1,0,0.5,0.91,25.71,39.58,32.65,High
SCH00599,2023,West Bengal,West Bengal_District_4,Higher Secondary,Rural,Government,210,190,400,12,33.33,8,1,1,1,1,0,0,1,0,0.625,0.905,20.38,16.76,18.57,Medium
SCH00599,2024,West Bengal,West Bengal_District_4,Higher Secondary,Rural,Government,193,181,374,12,31.17,10,0,1,1,1,1,1,1,1,0.875,0.938,16.08,13.59,14.83,Medium
SCH00600,2022,Haryana,Haryana_District_2,Secondary,Urban,Government,57,51,108,3,36.0,3,0,1,1,1,1,0,1,1,0.75,0.895,10.95,10.21,10.58,Medium
SCH00600,2023,Haryana,Haryana_District_2,Secondary,Urban,Government,48,66,114,3,38.0,3,1,1,1,0,0,0,0,1,0.5,1.375,24.5,33.81,29.15,High
SCH00600,2024,Haryana,Haryana_District_2,Secondary,Urban,Government,55,53,108,2,54.0,3,1,1,1,1,0,0,1,0,0.625,0.964,22.05,17.79,19.92,Medium
SCH00601,2022,Andhra Pradesh,Andhra Pradesh_District_1,Upper Primary,Rural,Government,295,253,548,15,36.53,14,1,0,1,0,1,0,1,0,0.5,0.858,25.42,33.58,29.5,High
SCH00601,2023,Andhra Pradesh,Andhra Pradesh_District_1,Upper Primary,Rural,Government,292,251,543,14,38.79,12,0,1,1,1,0,0,1,0,0.5,0.86,24.67,21.07,22.87,High
SCH00601,2024,Andhra Pradesh,Andhra Pradesh_District_1,Upper Primary,Rural,Government,272,269,541,15,36.07,15,1,1,1,1,0,0,1,1,0.75,0.989,25.08,25.49,25.29,High
SCH00602,2022,Himachal Pradesh,Himachal Pradesh_District_4,Higher Secondary,Rural,Government,253,212,465,14,33.21,13,0,1,1,0,1,1,0,0,0.5,0.838,15.87,28.93,22.4,High
SCH00602,2023,Himachal Pradesh,Himachal Pradesh_District_4,Higher Secondary,Rural,Government,268,258,526,16,32.88,12,1,1,1,1,1,0,1,1,0.875,0.963,16.52,16.69,16.6,Medium
SCH00602,2024,Himachal Pradesh,Himachal Pradesh_District_4,Higher Secondary,Rural,Government,250,232,482,14,34.43,11,0,0,1,1,0,0,1,1,0.5,0.928,16.79,15.92,16.36,Medium
SCH00603,2022,Himachal Pradesh,Himachal Pradesh_District_3,Primary,Rural,Government,217,220,437,10,43.7,11,1,1,0,1,1,0,1,1,0.75,1.014,8.37,5.53,6.95,Low
SCH00603,2023,Himachal Pradesh,Himachal Pradesh_District_3,Primary,Rural,Government,211,241,452,11,41.09,12,0,0,1,1,1,1,1,0,0.625,1.142,16.74,15.52,16.13,Medium
SCH00603,2024,Himachal Pradesh,Himachal Pradesh_District_3,Primary,Rural,Government,225,237,462,12,38.5,9,1,1,1,0,1,0,1,1,0.75,1.053,20.12,31.64,25.88,High
SCH00604,2022,Himachal Pradesh,Himachal Pradesh_District_6,Primary,Rural,Government,63,64,127,4,31.75,4,0,1,0,1,1,0,0,0,0.375,1.016,23.46,23.95,23.71,High
SCH00604,2023,Himachal Pradesh,Himachal Pradesh_District_6,Primary,Rural,Government,60,64,124,4,31.0,3,1,1,1,1,1,0,0,1,0.75,1.067,22.99,26.76,24.87,High
SCH00604,2024,Himachal Pradesh,Himachal Pradesh_District_6,Primary,Rural,Government,71,55,126,3,42.0,3,0,1,1,0,1,0,1,1,0.625,0.775,21.14,30.28,25.71,High
SCH00605,2022,Tamil Nadu,Tamil Nadu_District_2,Higher Secondary,Urban,Government,138,128,266,7,38.0,6,1,1,1,1,0,1,1,1,0.875,0.928,23.24,24.46,23.85,High
SCH00605,2023,Tamil Nadu,Tamil Nadu_District_2,Higher Secondary,Urban,Government,166,143,309,7,44.14,6,1,1,1,0,1,0,0,1,0.625,0.861,19.67,25.6,22.64,High
SCH00605,2024,Tamil Nadu,Tamil Nadu_District_2,Higher Secondary,Urban,Government,151,164,315,8,39.38,6,0,1,1,1,1,1,1,0,0.75,1.086,8.6,5.45,7.02,Low
SCH00606,2022,Karnataka,Karnataka_District_3,Higher Secondary,Rural,Government,359,345,704,23,30.61,17,1,1,1,0,1,1,1,1,0.875,0.961,10.19,17.72,13.96,Medium
SCH00606,2023,Karnataka,Karnataka_District_3,Higher Secondary,Rural,Government,317,292,609,21,29.0,16,1,1,1,1,0,0,1,1,0.75,0.921,22.02,25.42,23.72,High
SCH00606,2024,Karnataka,Karnataka_District_3,Higher Secondary,Rural,Government,310,313,623,27,23.07,13,1,0,1,0,0,1,1,1,0.625,1.01,35.66,47.95,41.81,High
SCH00607,2022,Telangana,Telangana_District_4,Higher Secondary,Rural,Private,307,289,596,12,49.67,15,1,0,1,1,1,0,1,1,0.75,0.941,27.18,27.06,27.12,High
SCH00607,2023,Telangana,Telangana_District_4,Higher Secondary,Rural,Private,296,280,576,15,38.4,15,0,1,1,1,0,1,1,1,0.75,0.946,10.96,9.82,10.39,Medium
SCH00607,2024,Telangana,Telangana_District_4,Higher Secondary,Rural,Private,326,309,635,12,52.92,14,1,1,1,1,1,0,1,1,0.875,0.948,19.09,15.26,17.18,Medium
SCH00608,2022,Jammu and Kashmir,Jammu and Kashmir_District_4,Secondary,Rural,Private,276,322,598,13,46.0,12,1,1,1,1,1,1,1,0,0.875,1.167,21.89,23.57,22.73,High
SCH00608,2023,Jammu and Kashmir,Jammu and Kashmir_District_4,Secondary,Rural,Private,251,303,554,12,46.17,13,1,1,0,1,1,0,1,0,0.625,1.207,11.7,7.39,9.54,Low
SCH00608,2024,Jammu and Kashmir,Jammu and Kashmir_District_4,Secondary,Rural,Private,277,298,575,13,44.23,18,1,0,0,0,0,1,1,1,0.5,1.076,31.76,42.06,36.91,High
